code,year_,freq,ITEM5601,ITEM7011,ITEM7210,ITEM7220,ITEM7230,ITEM7240,ITEM7250,ITEM8101,ITEM8106,ITEM8111,ITEM8121,ITEM8136,ITEM8226,ITEM8231,ITEM8236,ITEM8306,ITEM8316,ITEM8336,ITEM8366,ITEM8371,ITEM8401,ITEM8406,ITEM8601,ITEM8611,ITEM8621,ITEM8626,ITEM8631,ITEM8636,ITEM6001,ITEM6004
31488,2017,A,CAT,98400,94173869152,13697000000,75269000000,45462000000,754000000,0.90802,1.34581,22.79274,44.67774,3.00537,174.10382,254.6397,46.3378,32.08394,13.87532,11.38753,1.65853,23.0123,0.60399,764928.86179,,0.97403,4.66529,3.14465,17.96974,,CATERPILLAR INC.,149123101
31488,2018,A,CAT,104000,73134215718,14039000000,77070000000,54722000000,6147000000,0.89691,1.36803,20.35334,45.20892,3.16044,178.07536,260.36755,47.42831,32.72358,17.17956,10.0106,11.23314,42.61846,0.71003,741057.69231,93.34365,8.03859,2.39275,5.69106,20.36866,715.25199,CATERPILLAR INC.,149123101
31488,2019,A,CAT,102300,81236199845,14588000000,77042000000,53800000000,6093000000,0.98373,1.47226,21.13643,45.68163,2.97706,180.15492,258.13682,48.87853,32.14126,17.30483,9.5948,11.32528,40.94458,0.69832,753098.72923,3.38394,17.55952,-0.03633,-1.63462,-1.68488,-0.87848,CATERPILLAR INC.,149123101
31488,2020,A,CAT,97300,99256206231,15331000000,76801000000,41748000000,2998000000,1.01614,1.53455,23.69755,42.51976,2.34745,169.5845,242.40428,48.38869,30.44218,13.1647,11.1191,7.18118,19.47127,0.54359,789321.68551,-48.96828,4.3038,-0.31282,-4.88759,-22.40149,-50.796,CATERPILLAR INC.,149123101
31488,2021,A,CAT,107700,110789495664,16484000000,80953000000,50971000000,6489000000,0.89218,1.45593,21.29559,39.98389,2.60236,157.9289,229.24654,46.68017,30.4428,14.56318,10.52559,12.73077,39.96555,0.62964,751652.73909,121.18504,5.82524,5.40618,10.68859,22.09208,116.4443,CATERPILLAR INC.,149123101
31488,2022,A,CAT,109100,123695725584,15869000000,79730000000,59427000000,6705000000,0.78884,1.38863,15.99635,40.81078,2.5679,162.0392,233.11488,46.39784,30.78062,16.31077,9.50915,11.28275,41.11462,0.74535,730797.43355,7.45095,8.02752,-1.51075,1.29991,16.58983,3.32871,CATERPILLAR INC.,149123101
31741,2007,A,CVX,65000,195100201673,77088000000,147975000000,203970000000,18688000000,0.9036,1.16507,20.55515,57.00282,27.01826,7.87402,9.38149,4.88731,29.72496,12.5641,2.6298,9.16213,25.76331,1.37841,2276538.4615,12.4359,12.43781,12.28431,4,4.4174,9.04423,CHEVRON CORPORATION,166764100
31741,2008,A,CVX,67000,148253025136,86649000000,158479000000,255112000000,23931000000,0.79368,1.13887,26.21333,43.47683,28.37323,7.02036,10.27248,5.61652,28.62194,13.72338,1.92896,9.38059,29.44677,1.60975,2365358.209,33.06727,11.9469,7.0985,3.07692,25.0733,28.05544,CHEVRON CORPORATION,166764100
31741,2009,A,CVX,64000,154574501844,91914000000,163353000000,159387000000,10483000000,1.01198,1.41986,23.70486,47.56825,16.25487,11.02117,11.43895,6.43637,29.25897,9.26613,2.46193,6.57707,11.86948,0.97572,2552390.625,-55.09854,5.13834,3.07549,-4.47761,-37.52274,-56.19489,CHEVRON CORPORATION,166764100
31741,2010,A,CVX,62000,183182621266,105081000000,183918000000,189607000000,19024000000,1.30391,1.68348,34.95014,42.50322,21.33515,10.74314,10.9211,6.23974,31.09906,13.57703,2.23673,10.03338,19.45441,1.03093,2966419.3548,80.91603,6.76692,12.5893,-3.125,18.96014,81.47477,CHEVRON CORPORATION,166764100
31741,2011,A,CVX,61000,210796160714,121382000000,208250000000,236541000000,26895000000,1.24595,1.58435,37.70335,40.93812,27.3929,8.08357,8.36368,4.87491,30.63993,16.29274,1.74092,11.37012,23.88452,1.13585,3413934.4262,41.77215,8.80282,13.22981,-1.6129,24.75331,41.37405,CHEVRON CORPORATION,166764100
31741,2012,A,CVX,62000,210515909716,136524000000,230320000000,222629000000,26179000000,1.25424,1.62867,39.32699,37.68306,24.38094,8.83727,8.9303,5.2935,29.98082,15.75985,1.83085,11.75903,20.377,0.96661,3714838.7097,-0.89286,13.59223,10.59784,1.63934,-5.88143,-2.6622,CHEVRON CORPORATION,166764100
31741,2013,A,CVX,64600,239028159224,149113000000,250799000000,211772000000,21423000000,1.15507,1.5219,32.91144,42.98507,21.79495,13.45087,13.70169,8.14636,28.85462,12.9375,1.77549,10.11607,14.97904,0.84439,3882337.4613,-16.75293,11.11111,8.89154,4.19355,-4.87672,-18.16723,CHEVRON CORPORATION,166764100
31741,2014,A,CVX,64700,210859003281,155028000000,262429000000,191755000000,19241000000,0.93814,1.32281,32.24095,38.6792,18.88071,15.49914,17.94386,10.6002,27.80788,10.00756,1.97492,10.03416,12.64031,0.73069,4056089.6445,-8.57645,7.94872,4.63718,0.1548,-9.45215,-10.18531,CHEVRON CORPORATION,166764100
31741,2015,A,CVX,61500,169377947440,152716000000,261591000000,129648000000,4587000000,0.91415,1.33566,32.0593,36.38215,11.39045,22.04353,25.27044,14.7528,27.37412,-3.09839,2.96341,3.53804,3.00375,0.49561,4253512.1951,-75.76446,1.66271,-0.31932,-4.9459,-32.38873,-76.16028,CHEVRON CORPORATION,166764100
31741,2016,A,CVX,55200,222630305869,145556000000,255429000000,110484000000,-497000000,0.66361,0.93185,23.73814,47.47628,10.26512,24.24222,31.68952,18.05825,27.79045,-5.35462,3.8087,-0.44984,-0.33575,0.43254,4627336.9565,,0.23364,-1.99593,-10.2439,-14.78156,,CHEVRON CORPORATION,166764100
31741,2017,A,CVX,51900,238449628983,148124000000,249056000000,134779000000,9195000000,0.72737,1.02967,16.96078,53.67997,13.92585,22.66412,26.16929,15.56397,28.79529,1.92463,2.97895,6.82228,4.88663,0.54116,4798766.8593,,0.6993,-2.49502,-5.97826,21.98961,,CHEVRON CORPORATION,166764100
31741,2018,A,CVX,48600,207009712295,154554000000,249464000000,158767000000,14824000000,0.93464,1.25211,31.22777,43.4173,16.9643,18.59091,22.29577,13.81322,27.45722,9.03462,2.13206,9.33695,9.72568,0.63643,5133004.1152,104.51948,3.7037,0.16382,-6.35838,17.79802,61.21805,CHEVRON CORPORATION,166764100
31741,2019,A,CVX,48200,226820077852,144213000000,233250000000,140156000000,2924000000,0.71896,1.06781,20.33252,46.99778,14.00035,16.42778,18.70358,11.56399,21.45609,0.2911,2.59925,2.08625,1.95711,0.60088,4839211.6183,-80.02199,6.25,-6.49954,-0.82305,-11.72221,-80.27523,CHEVRON CORPORATION,166764100
31741,2020,A,CVX,47736,162581984471,131688000000,234504000000,94471000000,-5543000000,0.78722,1.17558,22.97722,43.98727,8.19594,32.476,33.65151,18.89733,29.36139,-0.5028,3.85939,-5.86741,-4.08785,0.40285,4912518.8537,,8.40336,0.53762,-0.96266,-32.59582,,CHEVRON CORPORATION,166764100
31741,2021,A,CVX,42595,226462740789,139067000000,233876000000,155606000000,15625000000,0.91176,1.2593,17.80781,54.59423,15.0106,22.37267,22.55675,13.41266,30.6929,11.04649,2.40736,10.04139,11.58722,0.66534,5490691.3957,,2.90698,-0.2678,-10.76965,64.71298,,CHEVRON CORPORATION,166764100
31741,2022,A,CVX,43846,343762181405,159282000000,253204000000,235717000000,35465000000,1.1397,1.47167,36.80949,40.63326,20.03711,13.4196,14.65263,9.21747,31.22728,17.3178,1.71562,15.04558,23.55346,0.93094,5774848.3328,124.63609,6.96798,8.26421,2.93696,51.48323,126.976,CHEVRON CORPORATION,166764100
31835,2007,A,CSCO,61535,165126390000,31480000000,52280000000,34922000000,7333000000,1.99461,2.36368,70.52005,13.86584,8.60007,20.35578,20.35578,12.25708,62.79423,24.91839,24.99284,20.99822,26.11006,0.66798,849597.78988,36.17021,0,23.49995,23.25241,22.60216,31.41577,CISCO SYSTEMS INCORPORATED,17275R102
31835,2008,A,CSCO,66129,96055900000,34353000000,56964000000,39540000000,8052000000,2.20883,2.57606,73.48945,12.25525,10.02034,18.60973,20.06521,12.10062,63.18918,23.8872,26.2696,20.36419,22.90235,0.69412,861407.24947,3.125,0,8.95945,7.46567,13.22376,9.80499,CISCO SYSTEMS INCORPORATED,17275R102
31835,2009,A,CSCO,65550,138492900000,38647000000,66006000000,36117000000,6134000000,2.84987,3.23523,79.22901,8.85981,10.17757,26.63855,26.63855,15.59707,62.57164,20.81568,27.59919,16.98369,15.16555,0.54718,1006956.5217,-25.75758,0,15.87318,-0.87556,-8.65706,-23.82017,CISCO SYSTEMS INCORPORATED,17275R102
31835,2010,A,CSCO,70700,114400650000,44267000000,79051000000,40040000000,7767000000,2.45323,2.67358,77.69394,14.06429,10.71054,27.53293,34.52685,19.33435,62.81718,22.91459,26.76074,19.3981,18.42871,0.50651,1118118.8119,40.81633,0,19.76335,7.8566,10.86192,26.62211,CISCO SYSTEMS INCORPORATED,17275R102
31835,2011,A,CSCO,71825,98264800000,47226000000,85231000000,43218000000,6490000000,2.99714,3.26922,78.03288,13.6447,10.39246,34.37513,35.62021,19.73695,60.42621,19.55204,27.11833,15.01689,13.69351,0.50707,1186648.103,-16.66667,,7.81774,1.59123,7.93706,-16.44135,CISCO SYSTEMS INCORPORATED,17275R102
31835,2012,A,CSCO,66639,104102521200,51286000000,89489000000,46061000000,8041000000,3.20264,3.49292,78.72378,12.96562,9.93141,31.7767,31.83715,18.24582,60.40251,22.49625,25.99162,17.45728,16.53713,0.51471,1342892.3003,34.6713,100,4.99583,-7.22033,6.57828,23.89831,CISCO SYSTEMS INCORPORATED,17275R102
31835,2013,A,CSCO,75049,120875270000,59120000000,99652000000,48607000000,9983000000,2.71053,2.95246,77.29583,14.50985,10.96591,21.86739,27.4205,16.26761,59.75477,23.24974,24.28045,20.53819,17.49185,0.48777,1327825.8205,18.31577,80.55556,11.3567,12.62024,5.52745,24.15122,CISCO SYSTEMS INCORPORATED,17275R102
31835,2014,A,CSCO,74042,142051205000,56654000000,103434000000,47142000000,7853000000,3.0993,3.38806,77.60527,13.87192,11.22661,36.00981,36.90648,20.21482,58.32167,20.70977,24.26074,16.65818,13.36023,0.45577,1396963.8854,-19.40918,13.84615,3.79521,-1.34179,-3.01397,-21.33627,CISCO SYSTEMS INCORPORATED,17275R102
31835,2015,A,CSCO,71833,138083175000,59698000000,111833000000,49161000000,8981000000,2.97435,3.22918,79.21555,12.89278,10.81231,35.94258,42.47043,22.6713,59.64484,22.89213,24.12685,18.26855,16.28689,0.43959,1556847.1315,26.29052,10.81081,8.18709,-2.98344,4.28281,14.36394,CISCO SYSTEMS INCORPORATED,17275R102
31835,2016,A,CSCO,73700,151976380000,63585000000,117353000000,49247000000,10739000000,3.04657,3.16001,83.55543,12.85458,11.56118,38.50436,45.04679,24.40756,62.25151,26.31632,23.15065,21.8064,17.1393,0.41965,1592306.6486,12.22808,20.73171,7.74337,2.59908,0.17494,19.57466,CISCO SYSTEMS INCORPORATED,17275R102
31835,2017,A,CSCO,72900,190848900000,66137000000,125579000000,48005000000,9609000000,2.91995,3.03459,84.27297,11.94939,11.12178,38.89653,50.98054,26.84923,62.42058,26.53682,23.26216,20.01666,14.94619,0.38227,1722620.0274,-7.66596,14.14141,7.00962,-1.08548,-2.52198,-10.5224,CISCO SYSTEMS INCORPORATED,17275R102
31835,2018,A,CSCO,74200,199924620000,43204000000,105565000000,49330000000,110000000,2.11026,2.28729,75.27532,16.98498,9.67822,47.05814,59.18202,24.2211,61.59538,25.7612,22.99818,0.22299,21.25883,0.4673,1422708.8949,26.21225,13.27434,-15.93738,1.78326,2.76013,-98.85524,CISCO SYSTEMS INCORPORATED,17275R102
31835,2019,A,CSCO,75900,203830000000,33571000000,93728000000,51904000000,11621000000,1.41568,1.5059,70.04083,23.96817,10.83369,43.11757,73.47413,26.31658,62.64642,27.93619,22.03876,22.38941,30.50799,0.55377,1234888.0105,11.4688,7.8125,-11.213,2.29111,5.21792,10464.54545,CISCO SYSTEMS INCORPORATED,17275R102
31835,2020,A,CSCO,77500,189605750000,37920000000,90863000000,49301000000,11214000000,1.62418,1.72015,67.51658,26.90428,11.97073,30.5327,38.45728,16.04944,63.97842,28.59374,22.5107,22.74599,28.72269,0.54259,1172425.8065,-9.39173,3.62319,-3.05672,2.10804,-5.01503,-3.50228,CISCO SYSTEMS INCORPORATED,17275R102
31835,2021,A,CSCO,79500,267231290000,41275000000,93137000000,49818000000,10591000000,1.3735,1.48958,62.68664,29.52035,11.45864,21.84858,27.92489,12.37532,63.58947,27.57839,22.86523,21.25938,28.08348,0.53489,1171534.5912,9.22944,2.7972,2.50267,2.58065,1.04866,-5.55556,CISCO SYSTEMS INCORPORATED,17275R102
31835,2022,A,CSCO,83300,195800400000,39773000000,89553000000,51557000000,11812000000,1.21271,1.43202,52.47433,32.21124,8.5607,21.16008,23.92326,10.62499,61.94115,27.2029,21.59939,22.91057,27.72594,0.57571,1075066.0264,2.73291,2.72109,-3.84809,4.77987,3.49071,11.52866,CISCO SYSTEMS INCORPORATED,17275R102
31969,2007,A,KO,90500,142255660000,21744000000,43203000000,28857000000,5981000000,0.57656,0.91531,35.5886,27.4019,4.78063,15.07082,42.90379,21.59341,63.98794,26.05953,37.92841,20.72634,31.1142,0.66794,477381.21547,18.98148,9.67742,45.00084,27.46479,19.79824,17.73622,COCA-COLA CO,191216100
31969,2008,A,KO,92400,104664240000,20472000000,40436000000,31944000000,5807000000,0.62127,0.93748,40.89192,25.37779,4.60449,13.58441,45.48652,23.02898,64.39394,27.36351,36.85825,18.17869,27.74264,0.78999,437619.04762,-3.11284,11.76471,-6.40465,2.09945,10.69758,-2.90921,COCA-COLA CO,191216100
31969,2009,A,KO,92800,131271000000,24799000000,48575000000,31006000000,6824000000,0.95962,1.27913,53.60948,21.41189,4.34442,20.40002,47.82048,24.41379,64.20048,27.14958,36.7058,22.00864,30.25131,0.63831,523437.5,17.67068,7.89474,20.1281,0.4329,-2.93639,17.51335,COCA-COLA CO,191216100
31969,2010,A,KO,139600,150744840000,31003000000,72823000000,35200000000,11809000000,0.8613,1.16593,53.34353,20.52922,4.49001,45.28917,75.5314,32.15605,63.9858,25.80682,37.44034,33.5483,42.26642,0.48336,521654.72779,72.69625,7.31707,49.91868,50.43103,13.52641,73.051,COCA-COLA CO,191216100
31969,2011,A,KO,146200,158342110000,31635000000,79731000000,46766000000,8572000000,0.79129,1.04999,56.06542,19.29639,5.64542,43.16738,90.30504,35.83048,61.16409,23.86991,37.28563,18.32956,27.29866,0.58655,545355.67715,-27.07391,6.81818,9.48601,4.72779,32.85795,-27.4113,COCA-COLA CO,191216100
31969,2012,A,KO,150900,162001250000,32790000000,85771000000,48022000000,9019000000,0.77506,1.09011,55.40754,15.69177,5.40623,44.94053,99.45105,38.01984,60.09537,23.15189,36.88101,18.78098,18.45993,0.55989,568396.28893,112.97669,8.51064,7.57547,3.21477,3.19544,5.06757,COCA-COLA CO,191216100
31969,2013,A,KO,130600,181846620000,33173000000,89727000000,46843000000,8584000000,0.91388,1.1256,65.6242,15.5667,5.06559,57.73973,111.77464,41.32424,60.41244,23.28843,37.08558,18.32504,25.59991,0.52206,687036.75345,-3.24015,9.80392,4.61228,-13.45262,-2.45512,-4.82315,COCA-COLA CO,191216100
31969,2014,A,KO,129200,184332520000,30320000000,92023000000,46052000000,7098000000,0.83848,1.0189,68.75341,13.53908,4.98824,62.87269,137.6814,45.36366,61.17215,23.16946,37.26874,15.41301,22.03052,0.50044,712252.32198,-16.21484,8.92857,2.55887,-1.07198,-1.68862,-17.31128,COCA-COLA CO,191216100
31969,2015,A,KO,123200,185759040000,25554000000,90093000000,44257000000,7351000000,0.91192,1.24007,61.73679,11.80117,5.1003,111.16459,173.01792,49.07484,60.96437,23.32286,37.06306,16.6098,25.96454,0.49124,731274.35065,4.6224,8.19672,-2.0973,-4.64396,-3.89777,3.56438,COCA-COLA CO,191216100
31969,2016,A,KO,100300,177780480000,23062000000,87270000000,41901000000,6527000000,1.00905,1.28185,67.38018,11.33784,5.29173,128.7139,198.2005,52.37653,60.51646,22.93979,36.47646,15.57719,26.48141,0.48013,870089.73081,-10.4369,6.06061,-3.13343,-18.58766,-5.32345,-11.20936,COCA-COLA CO,191216100
31969,2017,A,KO,61800,195402920000,17072000000,87896000000,35423000000,1248000000,0.89873,1.34386,56.84225,10.0342,4.50657,182.64995,279.31701,54.25162,62.54129,26.47715,35.4092,3.52313,23.9381,0.40301,1422265.3722,-24.83039,5.71429,0.71731,-38.38485,-15.46025,-80.87942,COCA-COLA CO,191216100
31969,2018,A,KO,62600,202089800000,16981000000,80549000000,31833000000,6434000000,0.66636,1.04828,52.4809,11.08572,3.93433,149.36694,256.49255,54.07268,63.08862,30.76681,32.3218,20.21173,37.52261,0.3952,1286725.2396,33.37695,5.40541,-8.35874,1.2945,-10.13466,415.54487,COCA-COLA CO,191216100
31969,2019,A,KO,86200,236898000000,18981000000,83969000000,37270000000,8920000000,0.56364,0.75672,55.02915,19.4552,4.10295,144.96602,225.29371,50.92713,60.83445,28.20499,32.59995,23.93346,49.15178,0.44385,974118.32947,37.9849,2.5641,4.25492,37.69968,8.7318,38.63848,COCA-COLA CO,191216100
31969,2020,A,KO,80300,235921680000,19299000000,84836000000,33014000000,7747000000,0.96281,1.31772,56.72557,16.34096,3.58074,207.91233,221.73688,50.44203,59.3112,29.75707,29.47537,23.4658,40.1764,0.38915,1056488.1694,-13.3313,2.5,1.03252,-6.84455,-11.41937,-13.15022,COCA-COLA CO,191216100
31969,2021,A,KO,79000,256083250000,22999000000,92225000000,38655000000,9771000000,0.80887,1.13008,55.99911,15.57773,4.16317,165.72894,185.92548,46.36595,60.27163,28.85526,31.41638,25.27745,45.929,0.41914,1167405.0633,25.63224,2.43902,8.70975,-1.61893,17.08669,26.12624,COCA-COLA CO,191216100
31969,2022,A,KO,82500,275304080000,24105000000,91017000000,43004000000,9542000000,0.76648,1.14536,51.4851,15.43535,4.37819,150.9106,162.41029,43.01284,58.14343,28.19273,29.9507,22.18863,40.29598,0.47248,1103236.3636,-2.5682,4.7619,-1.30984,4.43038,11.25081,-2.34367,COCA-COLA CO,191216100
33007,2007,A,DIS,137000,63339816000,30753000000,60928000000,35510000000,4687000000,0.76394,0.99324,32.43769,44.47587,40.80599,39.56037,50.22599,25.35123,19.09603,19.09603,,13.1991,13.70854,0.58282,444729.92701,0.97087,14.81481,1.55005,3.00752,5.22417,38.91523,WALT DISNEY CO,254687106
33007,2008,A,DIS,150000,41361601000,32323000000,62497000000,37843000000,4427000000,0.72246,1.00647,25.72433,46.05692,32.69915,35.11741,46.03533,23.80914,19.56505,19.56505,,11.69833,12.56223,0.60552,416646.66667,0.96154,12.90323,2.57517,9.48905,6.56998,-5.54726,WALT DISNEY CO,254687106
33007,2009,A,DIS,144000,58640175000,33734000000,63117000000,36149000000,3307000000,0.92579,1.33076,28.74085,40.82766,24.06764,34.74536,38.32039,20.48101,15.75977,15.75977,,9.14825,9.5568,0.57273,438312.5,-16.19048,0,0.99205,-4,-4.47639,-25.2993,WALT DISNEY CO,254687106
33007,2010,A,DIS,149000,71152719000,37519000000,69206000000,38063000000,3963000000,0.77327,1.11136,22.26585,47.31288,21.83856,27.59668,33.86018,18.35679,17.6707,17.6707,,10.41169,11.58231,0.55,464469.79866,28.40909,0,9.64716,3.47222,5.29475,19.83671,WALT DISNEY CO,254687106
33007,2011,A,DIS,156000,66082500000,37385000000,72124000000,40893000000,4807000000,0.7749,1.13807,23.15185,44.93712,20.59335,29.98529,38.15701,19.77844,19.02771,19.02771,,11.75507,13.11164,0.56698,462333.33333,17.25664,14.28571,4.2164,4.69799,7.43504,21.297,WALT DISNEY CO,254687106
33007,2012,A,DIS,166000,89622000000,39759000000,74898000000,42278000000,5682000000,0.77476,1.06993,24.7064,47.70589,20.06897,27.6189,36.70867,19.4865,20.96362,20.96362,,13.43961,14.36634,0.56447,451192.77108,16.68491,50,3.84615,6.41026,3.38689,18.20262,WALT DISNEY CO,254687106
33007,2013,A,DIS,175000,137520000000,45429000000,81241000000,45041000000,6136000000,0.94489,1.25718,27.81025,47.34946,22.08929,28.72614,32.05441,17.92445,20.98088,20.98088,,13.62314,14.92153,0.55441,464234.28571,17.88885,25,8.46885,5.42169,6.53531,7.99014,WALT DISNEY CO,254687106
33007,2014,A,DIS,180000,160123000000,44958000000,84186000000,48813000000,7501000000,0.8776,1.202,24.05333,48.95788,17.26233,28.1952,33.00859,17.62763,41.1878,23.64124,17.54656,15.36681,17.31257,0.57982,467700,23.60574,14.66667,3.62502,2.85714,8.37459,22.24576,WALT DISNEY CO,254687106
33007,2015,A,DIS,185000,168128000000,44525000000,88182000000,52465000000,8382000000,0.78609,1.02596,28.76835,47.85177,18.03752,28.68725,38.93543,19.65934,41.45049,25.20538,16.24512,15.97637,20.70604,0.59496,476659.45946,19.10648,59.30233,4.74663,2.77778,7.48161,11.7451,WALT DISNEY CO,254687106
33007,2016,A,DIS,195000,166752000000,43265000000,92033000000,55632000000,9391000000,0.81196,1.00736,27.17199,53.43039,20.2587,38.09777,46.61967,21.91605,41.54443,25.80889,15.73555,16.88057,20.99486,0.60448,471964.10256,3.4034,8.75912,4.3671,5.40541,6.03641,12.0377,WALT DISNEY CO,254687106
33007,2017,A,DIS,199000,161265000000,41315000000,95789000000,55137000000,8980000000,0.64557,0.81087,25.28164,54.33319,21.93702,46.27617,61.21506,26.40282,39.98948,25.16096,14.82852,16.2867,21.44684,0.57561,481351.75879,7.95318,8.72483,4.08114,2.05128,-0.88978,-4.37653,WALT DISNEY CO,254687106
33007,2018,A,DIS,201000,164475000000,48773000000,98598000000,59434000000,12598000000,0.75829,0.94205,25.01634,55.47697,23.67161,35.02758,42.79827,21.17081,39.87112,24.96383,14.90729,21.19662,22.52617,0.60279,490537.31343,17.32419,6.17284,2.93249,1.00503,7.79331,40.28953,WALT DISNEY CO,254687106
33007,2019,A,DIS,223000,257586030000,88877000000,193984000000,69570000000,11054000000,0.67027,0.89735,19.6487,55.04551,27.63433,42.90086,52.86632,24.22159,33.62369,16.94121,16.58905,15.88903,14.59592,0.35864,869883.40807,-12.84136,2.32558,96.74233,10.94527,17.05421,-12.25591,WALT DISNEY CO,254687106
33007,2020,A,DIS,203000,322681580000,83583000000,201549000000,65388000000,-2864000000,1.15011,1.32383,50.82693,36.05004,27.13057,63.63495,70.51195,29.24152,24.7186,5.80229,18.91631,-4.38001,-5.61113,0.32443,992852.21675,,-100,3.89981,-8.96861,-6.06117,,WALT DISNEY CO,254687106
